,street,parish,county,host_country,host_continent,membership_duration,count
4358,TRAVESSA DO COTOVELO,Ericeira,Mafra,Portugal,Europe,Member for more than 5 years,2
4359,TRAVESSA DO FORNO AOS ANJOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4360,TRAVESSA DO FORNO AOS ANJOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,3
4361,TRAVESSA DO FORNO AOS ANJOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4362,TRAVESSA DO JORDAO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4363,TRAVESSA DO JORDÃO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4364,TRAVESSA DO MOINHO MOINTOITO CASAL LABRUSQUE RC,Atalaia,Lourinhã,Portugal,Europe,Member for more than 2 years,1
4365,TRAVESSA DOM VASCO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4366,TRAVESSA DONA ESTEFÂNIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4367,TRAVESSA DONA ESTEFÂNIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4368,TRAVESSA DO OLIVAL,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4369,TRAVESSA DO PINHEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,6
4370,TRAVESSA DO PINHEIRO,Lisboa,Lisboa,France,Europe,Member for more than 5 years,2
4371,TRAVESSA DO POÇO DOS NEGROS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4372,TRAVESSA DO POÇO DOS NEGROS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4373,TRAVESSA DO ROSÁRIO DE SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,9
4374,TRAVESSA DO ROSÁRIO DE SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,3
4375,TRAVESSA DO ROSÁRIO DE SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4376,TRAVESSA DOS BRUNOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,4
4377,TRAVESSA DOS BRUNOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,3
4378,TRAVESSA DOS BRUNOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4379,TRAVESSA DO SEQUEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4380,TRAVESSA DO SEQUEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4381,TRAVESSA DO SEQUEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4382,TRAVESSA DOS ESCALERES,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4383,TRAVESSA DOS FERREIROS BELÉM,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4384,TRAVESSA DOS FOCAS,Azenha Velha,Torres Vedras,Portugal,Europe,Member for more than 2 years,1
4385,TRAVESSA DOS INGLESINHOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,15
4386,TRAVESSA DOS INGLESINHOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4387,TRAVESSA DOS LAGARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,9
4388,TRAVESSA DOS LAGARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4389,TRAVESSA DOS LAGARES,Lisboa,Lisboa,France,Europe,Member for more than 5 years,1
4390,TRAVESSA DOS LAGARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4391,TRAVESSA DOS MATINHOS,Ribamar,Mafra,Portugal,Europe,Member for more than 5 years,1
4392,TRAVESSA DOS POIAIS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4393,TRAVESSA DOS POIAIS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4394,TRAVESSA DO TERREIRINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,13
4395,TRAVESSA DO TERREIRINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,8
4396,TRAVESSA DO TERREIRINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4397,TRAVESSA DO TERREIRINHO,Lisboa,Lisboa,France,Europe,Member for more than 1 year,1
4398,TRAVESSA ENGENHEIRO MANUEL GASPAR,Cascais,Cascais,Portugal,Europe,Member for more than 2 years,6
4399,TRAVESSA ENGENHEIRO MANUEL GASPAR,Cascais,Cascais,Portugal,Europe,Member for more than 1 year,1
4400,TRAVESSA ENVIADO DA INGLATERRA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,4
4401,TRAVESSA ENVIADO DA INGLATERRA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4402,TRAVESSA ENVIADO DA INGLATERRA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4403,TRAVESSA ESCOLA LT.,Casais de Monte Bom,Mafra,Portugal,Europe,Member for more than 2 years,1
4404,TRAVESSA ESCOLA S/,Casais de Monte Bom,Mafra,Portugal,Europe,Member for more than 2 years,1
4405,TRAVESSA ESPERA 8,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4406,TRAVESSA ESPÍRITO SANTO,Ericeira,Mafra,Portugal,Europe,Member for more than 1 year,1
4407,TRAVESSA FÁBRICA DOS PENTES,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4408,TRAVESSA FALA-SÓ,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4409,TRAVESSA FALA-SÓ,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4410,TRAVESSA FALA-SÓ,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4411,TRAVESSA FALA-SÓ,Lisboa,Lisboa,Germany,Europe,Member for more than 5 years,1
4412,TRAVESSA FALA-SÓ,Lisboa,Lisboa,Spain,Europe,Member for more than 5 years,1
4413,TRAVESSA FALA-SÓ,Lisboa,Lisboa,United States,North America,Member for more than 2 years,1
4414,TRAVESSA FERREIRO,Sobral,Lourinhã,Portugal,Europe,Member for more than 2 years,1
4415,TRAVESSA FONTAÍNHAS,Lisboa,Lisboa,France,Europe,Member for more than 2 years,1
4416,TRAVESSA FONTAÍNHAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4417,TRAVESSA FONTAÍNHAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4418,TRAVESSA FORNO 2,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4419,TRAVESSA FORNO DO MALDONADO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,16
4420,TRAVESSA FORNO DO MALDONADO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4421,TRAVESSA FORNO DO MALDONADO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4422,TRAVESSA FORNO DO TOREL,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4423,TRAVESSA FORTE DA AREIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4424,TRAVESSA FORTE DA AREIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4425,TRAVESSA FREDERICO AROUCA,Cascais,Cascais,Portugal,Europe,Member for more than 5 years,1
4426,TRAVESSA FREIRAS ARROIOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4427,TRAVESSA FREIRAS SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4428,TRAVESSA FREIRAS SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4429,TRAVESSA GALINHEIRAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4430,TRAVESSA GAMA,Cascais,Cascais,Portugal,Europe,Member for more than 2 years,1
4431,TRAVESSA GASPAR TRIGO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4432,TRAVESSA GASPAR TRIGO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4433,TRAVESSA GIBRALTAR,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4434,TRAVESSA GIESTA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4435,TRAVESSA GIRASSOL,Lombos,Cascais,Portugal,Europe,Member for more than 1 year,1
4436,TRAVESSA GUARDA-JÓIAS 14,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4437,TRAVESSA GUARDA-JÓIAS 14,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4438,TRAVESSA HENRIQUE BARBOSA,Apelação,Loures,Portugal,Europe,Member for more than 2 years,1
4439,TRAVESSA HENRIQUE CARDOSO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4440,TRAVESSA HENRIQUE CARDOSO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4441,TRAVESSA HERA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,10
4442,TRAVESSA HERA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4443,TRAVESSA HORTA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4444,TRAVESSA HORTA NÁVIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4445,TRAVESSA HORTA NÁVIA,Lisboa,Lisboa,Spain,Europe,Member for more than 2 years,1
4446,TRAVESSA HOSPITAL,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,4
4447,TRAVESSA ILHA DO GRILO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4448,TRAVESSA JARDIM À ESTRELA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4449,TRAVESSA JERÓNIMOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4450,TRAVESSA JOANINHA,Tojeira,Sintra,Portugal,Europe,Member for more than 2 years,1
4451,TRAVESSA JOÃO DE DEUS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,13
4452,TRAVESSA JOÃO DE DEUS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4453,TRAVESSA JOÃO DE DEUS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4454,TRAVESSA JOÃO DE DEUS,Sintra,Sintra,Portugal,Europe,Member for more than 2 years,1
4455,TRAVESSA JOÃO MIRANDA,Mucifal,Sintra,Portugal,Europe,Member for more than 5 years,1
4456,TRAVESSA JOÃO VAZ,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4457,TRAVESSA JOGO DA BOLA,Ericeira,Mafra,Portugal,Europe,Member for more than 5 years,2
4458,TRAVESSA JOSÉ FRANCO,Varge Mondar,Sintra,Portugal,Europe,Member for more than 5 years,1
4459,TRAVESSA JUDEU,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4460,TRAVESSA JUDEU,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4461,TRAVESSA LARANJEIRA 8,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4462,TRAVESSA LÉGUA DA PÓVOA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4463,TRAVESSA LINHEIRAS 8,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4464,TRAVESSA LIVRAMENTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4465,TRAVESSA LIVRAMENTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4466,TRAVESSA LIVRAMENTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4467,TRAVESSA MACHADO CARNIDE,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4468,TRAVESSA MADRESSILVA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4469,TRAVESSA MADRESSILVA,Lisboa,Lisboa,United Kingdom,Europe,Member for more than 1 year,4
4470,TRAVESSA MADRESSILVA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,3
4471,TRAVESSA MADRESSILVA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4472,TRAVESSA MALVAR,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,3
4473,TRAVESSA MAR DOS SARGAÇOS BLOCO,Ericeira,Mafra,Iceland,Europe,Member for more than 5 years,1
4474,TRAVESSA MASTROS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4475,TRAVESSA MASTROS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4476,TRAVESSA MATICOS,Lousa,Loures,Portugal,Europe,Member for more than 1 year,1
4477,TRAVESSA MEIO DO FORTE,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,8
4478,TRAVESSA MEIO DO FORTE,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,7
4479,TRAVESSA MEIO DO FORTE,Lisboa,Lisboa,Spain,Europe,Member for more than 1 year,1
4480,TRAVESSA MEIO DO FORTE,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4481,TRAVESSA MEIO SANTA CLARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4482,TRAVESSA MEIO SANTA CLARA,Lisboa,Lisboa,France,Europe,Member for more than 2 years,1
4483,TRAVESSA MEMORIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4484,TRAVESSA MEMÓRIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4485,TRAVESSA MEMÓRIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4486,TRAVESSA MERCADO,Monte Estoril,Cascais,Portugal,Europe,Member for more than 1 year,1
4487,TRAVESSA MERCÊS 6,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,7
4488,TRAVESSA MERCÊS 6,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,3
4489,TRAVESSA MERCÊS 6,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4490,TRAVESSA MISERICÓRDIA,Ericeira,Mafra,Portugal,Europe,Member for more than 2 years,2
4491,TRAVESSA MÓNICAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,6
4492,TRAVESSA MÓNICAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4493,TRAVESSA MONTE DO CARMO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,4
4494,TRAVESSA MONTE DO CARMO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4495,TRAVESSA MONTE DO CARMO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4496,TRAVESSA MUNICÍPIO,Sintra,Sintra,Portugal,Europe,Member for more than 5 years,2
4497,TRAVESSA NAVEGANTES,Cascais,Cascais,Portugal,Europe,Member for more than 2 years,2
4498,TRAVESSA NAVEGANTES,Cascais,Cascais,Portugal,Europe,Member for more than 5 years,1
4499,TRAVESSA NORTE À LAPA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4500,TRAVESSA NOVA DE SANTOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,9
4501,TRAVESSA OLEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4502,TRAVESSA OLEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4503,TRAVESSA OLEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4504,TRAVESSA OLIVAL,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4505,TRAVESSA OLIVAL À GRAÇA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,11
4506,TRAVESSA OLIVAL À GRAÇA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,6
4507,TRAVESSA OLIVAL À GRAÇA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4508,TRAVESSA OLIVAL À GRAÇA,Lisboa,Lisboa,Brazil,South America,Member for more than 1 year,1
4509,TRAVESSA OLIVAL À GRAÇA,Lisboa,Lisboa,Belgium,Europe,Member for more than 5 years,1
4510,TRAVESSA OLIVAL SANTOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4511,TRAVESSA OLIVAL SANTOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4512,TRAVESSA OLIVEIRA À ESTRELA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4513,TRAVESSA PALMA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,4
4514,TRAVESSA PALMEIRA 13,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4515,TRAVESSA PALMEIRA 25,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4516,TRAVESSA PALMEIRA 25,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4517,TRAVESSA PASTELEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,4
4518,TRAVESSA PASTELEIRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,3
4519,TRAVESSA PASTELEIRO,Lisboa,Lisboa,France,Europe,Member for more than 2 years,1
4520,TRAVESSA PASTELEIRO,Lisboa,Lisboa,France,Europe,Member for more than 5 years,1
4521,TRAVESSA PASTELEIRO,Lisboa,Lisboa,France,Europe,Member for more than 1 year,1
4522,TRAVESSA PAULO JORGE,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4523,TRAVESSA PAULO JORGE,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4524,TRAVESSA PAZ,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4525,TRAVESSA PÉ DE FERRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,4
4526,TRAVESSA PÉ DE FERRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4527,TRAVESSA PEIXEIRA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,5
4528,TRAVESSA PEIXEIRA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4529,TRAVESSA PENA 1,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4530,TRAVESSA PENA 1,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4531,TRAVESSA PENA 1,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4532,TRAVESSA PENDOA,Sintra,Sintra,Portugal,Europe,Member for more than 5 years,3
4533,TRAVESSA PERDIZES,Rodízio,Sintra,Portugal,Europe,Member for more than 5 years,2
4534,TRAVESSA PINTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4535,TRAVESSA PITEIRAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4536,TRAVESSA POIAIS DE SÃO BENTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,4
4537,TRAVESSA POIAIS DE SÃO BENTO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4538,TRAVESSA PRAÇA SÃO PAULO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4539,TRAVESSA QUEIMADA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,4
4540,TRAVESSA QUEIMADA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4541,TRAVESSA RECOLHIMENTO LÁZARO LEITÃO,Lisboa,Lisboa,France,Europe,Member for more than 2 years,1
4542,TRAVESSA REMEDIOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4543,TRAVESSA REMÉDIOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,8
4544,TRAVESSA REMÉDIOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,5
4545,TRAVESSA REMÉDIOS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4546,TRAVESSA REMÉDIOS,Lisboa,Lisboa,France,Europe,Member for more than 2 years,1
4547,TRAVESSA REMOLARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,8
4548,TRAVESSA REMOLARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4549,TRAVESSA REMOLARES,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4550,TRAVESSA RIO DA BICA,São Pedro,Sintra,Portugal,Europe,Member for more than 1 year,1
4551,TRAVESSA ROSÁRIO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4552,TRAVESSA ROSÁRIO,Lisboa,Lisboa,Belgium,Europe,Member for more than 5 years,1
4553,TRAVESSA ROSÁRIO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4554,TRAVESSA ROSÁRIO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4555,TRAVESSA RUA SACADURA CABRAL BLOCO,São Pedro do Estoril,Cascais,Portugal,Europe,Member for more than 5 years,5
4556,TRAVESSA RUA SACADURA CABRAL BLOCO,São Pedro do Estoril,Cascais,Portugal,Europe,Member for more than 1 year,2
4557,TRAVESSA SACRAMENTO ALCÂNTARA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4558,TRAVESSA SALGADEIRAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,3
4559,TRAVESSA SALGADEIRAS,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4560,TRAVESSA SANTA MARIA,São Pedro,Sintra,Portugal,Europe,Member for more than 2 years,2
4561,TRAVESSA SANTA MARIA,São Pedro,Sintra,Portugal,Europe,Member for more than 1 year,1
4562,TRAVESSA SANTA MARIA,São Pedro,Sintra,Portugal,Europe,Member for more than 5 years,1
4563,TRAVESSA SANTA MARINHA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4564,TRAVESSA SANTA MARINHA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4565,TRAVESSA SANTA MARTA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,2
4566,TRAVESSA SANTA MARTA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4567,TRAVESSA SANTA MARTA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4568,TRAVESSA SANTANA DA CRUZ,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,14
4569,TRAVESSA SANTANA DA CRUZ,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,12
4570,TRAVESSA SANTANA DA CRUZ,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,6
4571,TRAVESSA SANTANA DA CRUZ,Lisboa,Lisboa,China,Asia,Member for more than 2 years,1
4572,TRAVESSA SANTA RITA 105 A,São João do Estoril,Cascais,Portugal,Europe,Member for more than 5 years,2
4573,TRAVESSA SANTA RITA 105 A,São João do Estoril,Cascais,Portugal,Europe,Member for more than 2 years,2
4574,TRAVESSA SANTA TERESA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,4
4575,TRAVESSA SANTA TERESA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4576,TRAVESSA SANTA TERESA,Lisboa,Lisboa,France,Europe,Member for more than 5 years,1
4577,TRAVESSA SANTO ALEIXO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4578,TRAVESSA SANTO ANTÃO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4579,TRAVESSA SANTO ANTÓNIO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4580,TRAVESSA SANTO ANTÓNIO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4581,TRAVESSA SANTO ANTÓNIO,Lisboa,Lisboa,United Kingdom,Europe,Member for more than 2 years,1
4582,TRAVESSA SANTO ANTÓNIO BELÉM,Lisboa,Lisboa,Spain,Europe,Member for more than 2 years,1
4583,TRAVESSA SANTO ILDEFONSO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4584,TRAVESSA SÃO BARTOLOMEU,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4585,TRAVESSA SÃO BERNARDINO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,3
4586,TRAVESSA SÃO BERNARDINO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,2
4587,TRAVESSA SÃO BERNARDINO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4588,TRAVESSA SÃO JERÓNIMO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4589,TRAVESSA SÃO JERÓNIMO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4590,TRAVESSA SÃO JOÃO DA PRAÇA,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,3
4591,TRAVESSA SÃO JOÃO DA PRAÇA,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,1
4592,TRAVESSA SÃO JOSÉ,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4593,TRAVESSA SÃO JOSÉ,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,2
4594,TRAVESSA SÃO JOSÉ,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,1
4595,TRAVESSA SÃO MIGUEL BECO DO POCINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,10
4596,TRAVESSA SÃO MIGUEL BECO DO POCINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,7
4597,TRAVESSA SÃO MIGUEL BECO DO POCINHO,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,4
4598,TRAVESSA SÃO PEDRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 2 years,3
4599,TRAVESSA SÃO PEDRO,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,1
4600,TRAVESSA SÃO TOMÉ,Lisboa,Lisboa,Portugal,Europe,Member for more than 5 years,4
4601,TRAVESSA SAUDADE,Seixal,Lourinhã,Portugal,Europe,Member for more than 2 years,1
4602,TRAVESSA SENHORA GLÓRIA,Lisboa,Lisboa,Portugal,Europe,Member for more than 1 year,4
